rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,timestamp
10,2329. 르네상스호텔사거리 역삼지하보도 2번출구,0,0,37.50235748,127.04319000,ST-812,2024-05-09 23:45:26
10,2330. 역삼월드메르디앙아파트 앞,0,0,37.49219894,127.03945923,ST-813,2024-05-09 23:45:26
10,2331. 동영문화센터앞,3,30,37.49805069,127.04460144,ST-814,2024-05-09 23:45:26
8,2332. 선릉역3번출구,1,13,37.50400925,127.04907990,ST-815,2024-05-09 23:45:26
15,2333. 양재역 3번출구 주변,0,0,37.48515701,127.03407288,ST-816,2024-05-09 23:45:26
12,2334. 삼호아파트 2동 ( 간선도로),0,0,37.49375916,127.04589844,ST-817,2024-05-09 23:45:26
15,2335. 3호선 매봉역 3번출구앞,2,13,37.48676682,127.04676056,ST-818,2024-05-09 23:45:26
10,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,0,0,37.49423599,127.04746246,ST-819,2024-05-09 23:45:26
10,2337. 대모산입구역 2번출구 앞,8,80,37.49207687,127.07197571,ST-782,2024-05-09 23:45:26
10,2339. 현대아파트 정문 앞,14,140,37.48326111,127.05229950,ST-820,2024-05-09 23:45:26
17,2340. 삼호물산버스정류장(23370) 옆,22,129,37.47750854,127.04517365,ST-821,2024-05-09 23:45:26
10,2341. 일원역 4~5번 출구 사이,7,70,37.48331070,127.08493805,ST-822,2024-05-09 23:45:26
15,2342. 대청역 1번출구  뒤,9,60,37.49400711,127.07951355,ST-823,2024-05-09 23:45:26
10,2343. 세곡사거리 대왕파출소 앞,22,220,37.46531677,127.10772705,ST-778,2024-05-09 23:45:26
10,2344. 리엔파크 2단지 앞,9,90,37.46506119,127.10119629,ST-779,2024-05-09 23:45:26
11,2347. 두산건설 본사,0,0,37.51863861,127.03540039,ST-961,2024-05-09 23:45:26
23,2348. 포스코사거리(기업은행),1,4,37.50723267,127.05685425,ST-797,2024-05-09 23:45:26
12,2349. 역삼빌딩 앞(하나은행 옆),1,8,37.50154495,127.03856659,ST-959,2024-05-09 23:45:26
9,2350. 래미안그레이튼102동앞,1,11,37.49482346,127.04790497,ST-960,2024-05-09 23:45:26
11,2351. 청소년수련관(수영장)앞,7,64,37.48387909,127.08902740,ST-937,2024-05-09 23:45:26
6,2352. 서울본부세관(건설회관 앞),0,0,37.51758957,127.03502655,ST-962,2024-05-09 23:45:26
10,2353. 강남구청역 2번출구 뒤,0,0,37.51681137,127.04047394,ST-963,2024-05-09 23:45:26
5,2354. 청담역 2번출구,3,60,37.51978683,127.05676270,ST-953,2024-05-09 23:45:26
10,2356. 강남구청,1,10,37.51807022,127.04711914,ST-954,2024-05-09 23:45:26
10,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),0,0,37.50166321,127.04297638,ST-966,2024-05-09 23:45:26
7,2358. 구룡초사거리 (현대아파트10동 앞 ),17,243,37.48138428,127.05391693,ST-957,2024-05-09 23:45:26
10,"2359. 국립국악중,고교 정문 맞은편",19,190,37.47560501,127.05037689,ST-958,2024-05-09 23:45:26
9,2360. 도곡1동 주민센터 교차로,2,22,37.49280930,127.04138947,ST-956,2024-05-09 23:45:26
10,2362. 신사동 가로수길 입구,1,10,37.51763535,127.02245331,ST-1171,2024-05-09 23:45:26
15,2363. 강남 을지병원 교차로,1,7,37.51913834,127.02751923,ST-1172,2024-05-09 23:45:26
10,2364. 도산공원교차로,2,20,37.52124023,127.03189850,ST-1173,2024-05-09 23:45:26
15,2365. K+ 타워 앞,0,0,37.52330017,127.03847504,ST-1174,2024-05-09 23:45:26
7,2368. 도곡동 경남아파트 건너편,5,71,37.48934174,127.04129791,ST-1177,2024-05-09 23:45:26
20,2369. KT선릉타워,0,0,37.50542831,127.05287170,ST-1178,2024-05-09 23:45:26
10,2370. 한티역 3번출구,0,0,37.49655151,127.05429840,ST-1179,2024-05-09 23:45:26
6,2371. 한국우편사업진흥원,0,0,37.51474762,127.03513336,ST-1180,2024-05-09 23:45:26
10,2372. 대치역 사거리,21,210,37.49449921,127.06379700,ST-1181,2024-05-09 23:45:26
20,2373. 개포동역 사거리,11,55,37.48927689,127.06557465,ST-1182,2024-05-09 23:45:26
14,2375. 수서역 1번출구 앞,4,29,37.48735046,127.10099792,ST-1184,2024-05-09 23:45:26
14,2376. 수서역 6번출구 앞,1,7,37.48677826,127.10051727,ST-1185,2024-05-09 23:45:26
9,2377. 수서역 5번출구,1,11,37.48735046,127.10232544,ST-1186,2024-05-09 23:45:26
12,2380. 삼성동베이직하우스앞,1,8,37.51169586,127.04934692,ST-1245,2024-05-09 23:45:26
8,2381. 언주역 6번출구앞,1,13,37.50636673,127.03452301,ST-1246,2024-05-09 23:45:26
6,2382. 역삼동 sk뷰 501동앞,0,0,37.50122833,127.05036163,ST-1247,2024-05-09 23:45:26
10,2383. 보금자리정원,28,280,37.46632767,127.09488678,ST-1248,2024-05-09 23:45:26
15,2384. 자곡사거리,77,513,37.47602844,127.10594177,ST-1364,2024-05-09 23:45:26
10,2385. 학동역,5,50,37.51395035,127.03015137,ST-1365,2024-05-09 23:45:26
10,2386. 크린랩 본사,0,0,37.50958633,127.04090881,ST-1366,2024-05-09 23:45:26
10,2387. 래미안강남힐즈 사거리,31,310,37.47245407,127.09607697,ST-1407,2024-05-09 23:45:26
18,2388. 강남구 도시관리공단,14,78,37.51678467,127.05161285,ST-1433,2024-05-09 23:45:26
15,2389. 경기여자고등학교 후문 (삼성로3길 입구),19,127,37.48616028,127.06723785,ST-1559,2024-05-09 23:45:26
13,2390. 구룡마을 입구 (래미안블레스티지 아파트),16,123,37.48088074,127.06304169,ST-1560,2024-05-09 23:45:26
7,2391. 구룡터널 입구(개포1단지아파트),0,0,37.47598648,127.05962372,ST-1561,2024-05-09 23:45:26
10,2392. 구룡산 입구 (구룡산 서울둘레길 입구),2,20,37.47447205,127.05545044,ST-1562,2024-05-09 23:45:26
7,2393. 구룡사 앞 교차로 (보도육교),2,29,37.47200012,127.05133820,ST-1563,2024-05-09 23:45:26
10,2394. 개포래미안포레스트아파트 107동 앞,9,90,37.48025131,127.05419159,ST-1564,2024-05-09 23:45:26
15,2396. 영동3교 북단(우성캐릭터 앞 보도),1,7,37.48574066,127.05104828,ST-1566,2024-05-09 23:45:26
10,2398. 더라움,0,0,37.50811005,127.03945160,ST-1568,2024-05-09 23:45:26
10,2401. 밀알학교 입구 (삼성서울병원 입구),6,60,37.48656082,127.08267212,ST-1571,2024-05-09 23:45:26
10,2403. 공무원연금매점 교차로 (개포주공9단지 입구),22,220,37.48871994,127.07453918,ST-1573,2024-05-09 23:45:26
10,2404. 대모산입구역 4번 출구 앞,33,330,37.49180984,127.07315826,ST-1574,2024-05-09 23:45:26
14,2405. 청담공원앞 교차로,2,14,37.51871109,127.05084991,ST-1575,2024-05-09 23:45:26
10,2406. 논현동 광명빌딩 앞,2,20,37.51757050,127.02364349,ST-1576,2024-05-09 23:45:26
10,2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞),0,0,37.49847031,127.03011322,ST-1577,2024-05-09 23:45:26
14,2408. 강남한양수자인아파트,18,129,37.47734070,127.11327362,ST-1578,2024-05-09 23:45:26
20,2409. 역삼동 디오슈페리움 (우성아파트 사거리),1,5,37.49206161,127.03074646,ST-1679,2024-05-09 23:45:26
10,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),0,0,37.49959946,127.03375244,ST-1680,2024-05-09 23:45:26
15,2411. 세곡동 성당,26,173,37.47296906,127.11222839,ST-1703,2024-05-09 23:45:26
15,2412. 일원1동 주민센터,8,53,37.49170303,127.08822632,ST-1704,2024-05-09 23:45:26
20,2413.도곡역 1번 출구,6,30,37.49095917,127.05498505,ST-1879,2024-05-09 23:45:26
20,2414. 도곡역 아카데미스위트 앞,1,5,37.48897171,127.05182648,ST-1880,2024-05-09 23:45:26
15,2415.한티역 롯데백화점 앞,2,13,37.49667358,127.05342865,ST-1881,2024-05-09 23:45:26
10,2416.한티역 6번 출구,3,30,37.49589920,127.05219269,ST-1882,2024-05-09 23:45:26
10,"2417.선정릉 디캠프(D,CAMP)앞",2,20,37.50799942,127.04524994,ST-1883,2024-05-09 23:45:26
10,2418.봉은사역 7번 출구 ,0,0,37.51393509,127.05982208,ST-1884,2024-05-09 23:45:26
13,"2419.봉은사역 1,2번 출구 ",0,0,37.51430893,127.05970001,ST-1885,2024-05-09 23:45:26
20,2420.학여울역 사거리(LG베스트샵 앞),29,145,37.49689484,127.07013702,ST-1886,2024-05-09 23:45:26
15,2421. 신논현역 4번출구,5,33,37.50467300,127.02579498,ST-1887,2024-05-09 23:45:26
10,2422.수서동 성당 맞은편,21,210,37.48416901,127.09484863,ST-1888,2024-05-09 23:45:26
10,2423.영희초교 사거리(래미안개포루체하임),34,340,37.49083710,127.08065033,ST-1889,2024-05-09 23:45:26
20,2425.세곡동 사거리(대왕초등학교 정류장),18,90,37.46461868,127.10684967,ST-1891,2024-05-09 23:45:26
10,2426.강남한신휴플러스 6단지,14,140,37.46829605,127.10469818,ST-1892,2024-05-09 23:45:26
10,2427.개포고등학교 정문앞,4,40,37.48485184,127.05837250,ST-1893,2024-05-09 23:45:26
10,2429.압구정로데오역 6번출구,0,0,37.52745438,127.04042816,ST-1895,2024-05-09 23:45:26
10,2430.강남파이낸스센터앞(역삼역2번출구),1,10,37.50024414,127.03605652,ST-1896,2024-05-09 23:45:26
10,2431.대치역 7번출구,13,130,37.49411774,127.06290436,ST-1897,2024-05-09 23:45:26
10,2501. 서초 포레스타5단지,20,200,37.45066071,127.05706024,ST-1552,2024-05-09 23:45:26
9,2502. 서초역1번출구 앞,1,11,37.49195099,127.00855255,ST-1553,2024-05-09 23:45:26
10,2503. 반포1동 서초빌딩 앞,3,30,37.50381088,127.02136230,ST-1554,2024-05-09 23:45:26
10,2504. 신사역 4번출구 뒤,1,10,37.51588058,127.01930237,ST-1555,2024-05-09 23:45:26
12,2505. 우성아파트사거리 (기업은행앞),9,75,37.49325943,127.02953339,ST-1556,2024-05-09 23:45:26
10,2506. LG유플러스 (방배사옥),4,40,37.47909164,126.99067688,ST-1557,2024-05-09 23:45:26
10,2508. 양재이스타빌 앞,11,110,37.48297882,127.04225922,ST-1654,2024-05-09 23:45:26
16,2509. 심산기념문화센터,3,19,37.49836349,126.99114990,ST-1655,2024-05-09 23:45:26
8,2510. JW타워,1,13,37.48303986,127.02146149,ST-1735,2024-05-09 23:45:26
10,2511. 이수역 6번출구 앞,15,150,37.48366165,126.98232269,ST-1739,2024-05-09 23:45:26
10,2514.사평역 2번출구,4,40,37.50364304,127.01602173,ST-1899,2024-05-09 23:45:26
15,2515.서초초등학교 후문,0,0,37.49892807,127.02472687,ST-1900,2024-05-09 23:45:26
9,2516.본마을 노인복지센터 앞,24,267,37.45441818,127.05274200,ST-1901,2024-05-09 23:45:26
20,2517. 서초그랑자이 앞,5,25,37.48768234,127.02478790,ST-1902,2024-05-09 23:45:26
10,2518. 서초동 현대아파트 앞,1,10,37.48731613,127.02489471,ST-1903,2024-05-09 23:45:26
10,2519.서초2교(사임당로 방면),6,60,37.49100876,127.02352142,ST-1904,2024-05-09 23:45:26
20,2520.서초1교 (진흥아파트 방면),0,0,37.49593353,127.02177429,ST-1905,2024-05-09 23:45:26
13,2521.서초 크로바타워 앞,7,54,37.49556351,127.01918030,ST-1906,2024-05-09 23:45:26
10,2523.뉴코아 킴스클럽 앞,28,280,37.51019287,127.00725555,ST-1908,2024-05-09 23:45:26
15,2524.반포쇼핑타운 8동 앞,9,60,37.50735092,127.00801849,ST-1909,2024-05-09 23:45:26
20,2525.반포쇼핑타운 2동 앞,39,195,37.50560760,127.00215912,ST-1910,2024-05-09 23:45:26
12,2529.우리은행 방배동지점 앞,13,108,37.48991776,126.99208069,ST-1914,2024-05-09 23:45:26
15,2530.삼호3차아파트 앞,17,113,37.49779510,126.98706818,ST-1915,2024-05-09 23:45:26
20,2531.멤피스아파트 앞,9,45,37.49420547,126.98935699,ST-1916,2024-05-09 23:45:26
13,2532.국립국악원 앞,0,0,37.47820282,127.00878143,ST-1917,2024-05-09 23:45:26
10,2533.한가람미술관 앞,1,10,37.48087692,127.01452637,ST-1918,2024-05-09 23:45:26
10,2535.신반포역 3번출구 뒤,12,120,37.50362396,126.99732208,ST-1920,2024-05-09 23:45:26
10,2536.서초종합체육관 입구,0,0,37.45899582,127.04132080,ST-1921,2024-05-09 23:45:26
10,2537.양재역 8번출구 앞,0,0,37.48257065,127.03643799,ST-1922,2024-05-09 23:45:26
25,2538.사평리근린공원,29,116,37.52026749,127.01525116,ST-1923,2024-05-09 23:45:26
20,2539.대한무역투자진흥공사 KOTRA 앞,0,0,37.46540833,127.04377747,ST-2404,2024-05-09 23:45:26
10,2540.반포천 앞,8,80,37.49905014,126.99625397,ST-1924,2024-05-09 23:45:26
10,2541.옛골 입구,9,90,37.43097687,127.07033539,ST-1925,2024-05-09 23:45:26
10,2542.신논현타워 앞,1,10,37.50508881,127.02391052,ST-1926,2024-05-09 23:45:26
15,2545.국립중앙도서관(국제회의장옆),3,20,37.49721146,127.00427246,ST-1929,2024-05-09 23:45:26
7,2547. 반포래미안 리오센트,34,486,37.51832199,127.01480865,ST-2414,2024-05-09 23:45:26
18,2548.반포1동 자율방범초소 옆,8,44,37.50847626,127.01676178,ST-2415,2024-05-09 23:45:26
10,2549.LH 서초 4단지 403동,8,80,37.45924759,127.02390289,ST-2416,2024-05-09 23:45:26
10,2550.양재동 꽃시장 건너편,17,170,37.46738434,127.04145813,ST-2417,2024-05-09 23:45:26
16,2601. 석촌호수 아뜰리에,23,144,37.50674820,127.09883118,ST-1590,2024-05-09 23:45:26
10,2603. 송파 글마루 도서관,4,40,37.48095322,127.13010406,ST-1592,2024-05-09 23:45:26
10,2604. 풍납토성 서성벽터A,24,240,37.53131104,127.11128235,ST-1627,2024-05-09 23:45:26
15,2605. 복정역 1번 출구 앞,4,27,37.47129822,127.12709045,ST-1656,2024-05-09 23:45:26
15,2606. 위례동주민센터 맞은편 근린공원,53,353,37.48173904,127.14322662,ST-1657,2024-05-09 23:45:26
10,2608. 송파구청,1,10,37.51505280,127.10626984,ST-1681,2024-05-09 23:45:26
10,2609. 보성중고등학교 후문 앞,0,0,37.52048874,127.13520050,ST-1682,2024-05-09 23:45:26
7,2611. 송파지역자활센터 뒤,67,957,37.53641891,127.11616516,ST-1684,2024-05-09 23:45:26
7,2612. 문정·가락 대여소 앞,1,14,37.48871994,127.10982513,ST-1685,2024-05-09 23:45:26
18,2613. 잠실나들목,9,50,37.51678085,127.09049225,ST-1705,2024-05-09 23:45:26
15,2614. 가락고등학교 앞,0,0,37.50186157,127.11723328,ST-1706,2024-05-09 23:45:26
15,2615. 테라타워2,1,7,37.48834991,127.12078094,ST-1707,2024-05-09 23:45:26
10,2616. 거여동 사거리,6,60,37.49704742,127.14035034,ST-1716,2024-05-09 23:45:26
15,2617. 가락삼환아파트 앞,5,33,37.49618149,127.13803101,ST-1717,2024-05-09 23:45:26
14,2618. 삼전역 1번출구,23,164,37.50471115,127.08756256,ST-1728,2024-05-09 23:45:26
9,2619. 석촌고분역 4번출구,30,333,37.50233841,127.09644318,ST-1729,2024-05-09 23:45:26
12,2620. 송파나루역 4번 출구옆,47,392,37.50997925,127.11231232,ST-1730,2024-05-09 23:45:26
15,2621. 한성백제역 2번 출구,1,7,37.51665878,127.11625671,ST-1719,2024-05-09 23:45:26
20,2622. 올림픽공원역 3번출구,0,0,37.51625824,127.13059235,ST-1720,2024-05-09 23:45:26
15,2623.석촌동 주민센터,46,307,37.50362396,127.10355377,ST-1851,2024-05-09 23:45:26
15,2625.가락종합 사회복지관,10,67,37.49553680,127.10720062,ST-1852,2024-05-09 23:45:26
15,"2626.경찰병원역 1,2번 출구 사이",4,27,37.49569321,127.12385559,ST-1853,2024-05-09 23:45:26
15,2627.문정시영아파트 5동 앞 공원,0,0,37.49112320,127.13510895,ST-1854,2024-05-09 23:45:26
15,2628.문정역 1번출구,2,13,37.48669815,127.12244415,ST-1855,2024-05-09 23:45:26
12,2630.서울방이동 고분군,3,25,37.50786591,127.11698914,ST-1857,2024-05-09 23:45:26
15,2631.배명고등학교,15,100,37.49741364,127.09630585,ST-1858,2024-05-09 23:45:26
9,2632.석촌고분역 2번 출구,16,178,37.50264359,127.09739685,ST-1859,2024-05-09 23:45:26
20,2633.송파학사 옆,34,170,37.47817993,127.14710236,ST-1860,2024-05-09 23:45:26
10,2634.위례포레샤인아파트 2318동,37,370,37.47721100,127.13717651,ST-1861,2024-05-09 23:45:26
21,2635.잠실새내역 1번출구,2,10,37.51129532,127.08673859,ST-1862,2024-05-09 23:45:26
15,2637. 아시아지하보도 14번 출구,4,27,37.51146317,127.07881165,ST-1864,2024-05-09 23:45:26
18,2639.석촌역 8번출구,2,11,37.50550461,127.10657501,ST-1866,2024-05-09 23:45:26
15,2641.송파역 4번출구,19,127,37.50004959,127.11151123,ST-1793,2024-05-09 23:45:26
12,2642.마천동 성내천 쉼터,37,308,37.50149536,127.14778137,ST-1794,2024-05-09 23:45:26
10,2643.풍납중학교 측면,0,0,37.52515793,127.11694336,ST-1795,2024-05-09 23:45:26
10,2644. 성내5교,31,310,37.50166702,127.13774109,ST-1796,2024-05-09 23:45:26
10,2645.잠실나들목2(엘스아파트136동),17,170,37.51621246,127.08434296,ST-1797,2024-05-09 23:45:26
15,2646.레이크펠리스101동앞,46,307,37.50775909,127.09129333,ST-1867,2024-05-09 23:45:26
7,2647.잠실 자전거 수리센터 앞,0,0,37.51100922,127.10114288,ST-1868,2024-05-09 23:45:26
30,2648.헬리오시티 112동 앞,26,87,37.49469757,127.10464478,ST-1869,2024-05-09 23:45:26
10,2649.오금공원사거리2,1,10,37.50544357,127.13233185,ST-1870,2024-05-09 23:45:26
7,2650.위례22단지 2208동 다리앞,26,371,37.47854996,127.13813782,ST-1871,2024-05-09 23:45:26
20,2651.경찰병원역 3번출구 앞,17,85,37.49612427,127.12480164,ST-1872,2024-05-09 23:45:26
41,2652.송파 레미니스1단지 102동 앞,11,27,37.50883102,127.13426208,ST-1873,2024-05-09 23:45:26
25,2653.올림픽공원사거리(선수촌아파트),14,56,37.51202011,127.12864685,ST-1874,2024-05-09 23:45:26
10,2654.올림픽선수촌아파트 136동 앞,8,80,37.50997543,127.13369751,ST-1875,2024-05-09 23:45:26
20,2655.송이공원,8,40,37.50057983,127.11884308,ST-1876,2024-05-09 23:45:26
10,2656.풍납동 아이파크 107동 앞,8,80,37.52480316,127.11463928,ST-1878,2024-05-09 23:45:26
10,2657.송파 파인타운 11단지 ,26,260,37.47916031,127.13219452,ST-1877,2024-05-09 23:45:26
10,2658.가락몰 업무동,11,110,37.49535751,127.11569214,ST-2409,2024-05-09 23:45:26
10,2659.서울친환경유통센터,1,10,37.49416733,127.10453033,ST-2410,2024-05-09 23:45:26
26,2701. 마곡나루역 5번출구 뒤편,1,4,37.56520081,126.82731628,ST-1718,2024-05-09 23:45:26
20,2702. 마곡 엠밸리2단지,26,130,37.56917953,126.81944275,ST-1727,2024-05-09 23:45:26
20,2703.서울도시가스 앞 ,27,135,37.54748535,126.87202454,ST-2018,2024-05-09 23:45:26
10,2704.홈플러스(강서점),23,230,37.55852127,126.85401154,ST-2020,2024-05-09 23:45:26
13,2706.강서공업고등학교 앞,19,146,37.57631683,126.81649780,ST-2022,2024-05-09 23:45:26
13,2707.한강아파트,43,331,37.57036972,126.84441376,ST-2023,2024-05-09 23:45:26
15,2708.강서한강자이타워 앞,17,113,37.56468201,126.84890747,ST-2024,2024-05-09 23:45:26
20,2709.강변아파트 310동 앞,25,125,37.56458664,126.85691833,ST-2025,2024-05-09 23:45:26
30,2710.라이품 공영주차장 앞,68,227,37.57131958,126.84166718,ST-2026,2024-05-09 23:45:26
9,2711.가로공원공영주차장 1번 출구,52,578,37.53736115,126.83744812,ST-2027,2024-05-09 23:45:26
18,2712.화곡터널입구교차로,18,100,37.53835678,126.84236145,ST-2028,2024-05-09 23:45:26
13,2713.우장초등학교 앞,60,462,37.54853439,126.84667206,ST-2029,2024-05-09 23:45:26
25,2715.마곡나루역 2번 출구 ,2,8,37.56692505,126.82743835,ST-2031,2024-05-09 23:45:26
20,2716.롯데 R&D 센터,11,55,37.57094193,126.82831573,ST-2032,2024-05-09 23:45:26
62,2717.LG유플러스 마곡사옥,0,0,37.56133652,126.83390045,ST-2033,2024-05-09 23:45:26
20,2718.마곡수명산파크1단지,62,310,37.55519104,126.83146667,ST-2034,2024-05-09 23:45:26
40,2719.마곡문화공원,2,5,37.56121063,126.83034515,ST-2035,2024-05-09 23:45:26
30,2720.힐스테이트에코,2,7,37.55965805,126.82960510,ST-2036,2024-05-09 23:45:26
12,2721.등촌1-10단지 교차로,23,192,37.56320572,126.83936310,ST-2037,2024-05-09 23:45:26
13,2723.마곡 필네이처,1,8,37.56089401,126.83669281,ST-2040,2024-05-09 23:45:26
25,2724.(재)FITI시험연구원,23,92,37.56848526,126.83856964,ST-2041,2024-05-09 23:45:26
20,2725.서울식물원 식물문화센터,2,10,37.56883621,126.83563232,ST-2042,2024-05-09 23:45:26
25,2727.서울식물원 잔디마당 앞,0,0,37.56392670,126.83064270,ST-2044,2024-05-09 23:45:26
55,2728.마곡나루역 3번 출구,23,42,37.56580353,126.82807922,ST-2045,2024-05-09 23:45:26
30,2729.넥센 유니버시티 앞,4,13,37.56948471,126.82809448,ST-2046,2024-05-09 23:45:26
30,2730.마곡메가박스 앞,3,10,37.55912781,126.83495331,ST-2047,2024-05-09 23:45:26
20,2731.명덕고교,5,25,37.55524063,126.83471680,ST-2048,2024-05-09 23:45:26
14,2732.마곡수명산 1-2단지 ,41,293,37.55530930,126.82985687,ST-2049,2024-05-09 23:45:26
15,2733.마곡13단지 정문 앞,109,727,37.55863190,126.81991577,ST-2050,2024-05-09 23:45:26
20,2735.마곡 공공청사,1,5,37.56229401,126.82395172,ST-2052,2024-05-09 23:45:26
10,2737.까치산역 3번 출구,46,460,37.53158951,126.84664154,ST-2054,2024-05-09 23:45:26
20,2739.수명산파크1단지교차로,63,315,37.55363083,126.82861328,ST-2056,2024-05-09 23:45:26
20,2740.마곡레포츠센터,8,40,37.57297516,126.83244324,ST-2057,2024-05-09 23:45:26
8,2741.마곡수명산파크5-6단지,19,238,37.55061722,126.82688141,ST-2058,2024-05-09 23:45:26
10,2742.강서구민올림픽체육센터,19,190,37.55990601,126.85042572,ST-2059,2024-05-09 23:45:26
25,2744.강서세무서 앞,31,124,37.56209183,126.82096863,ST-2411,2024-05-09 23:45:26
9,2745.수명초등학교,55,611,37.55255890,126.82311249,ST-2412,2024-05-09 23:45:26
10,2746.수명산파크 4단지 411동 앞,45,450,37.55134964,126.82493591,ST-2419,2024-05-09 23:45:26
30,2801. 대륭포스트타워1차,1,3,37.48437119,126.89542389,ST-1753,2024-05-09 23:45:26
10,2804.항동지구 6단지 602동 앞,18,180,37.47737503,126.82001495,ST-1944,2024-05-09 23:45:26
10,2805.구로자원순환센터 ,3,30,37.48250961,126.82575989,ST-1945,2024-05-09 23:45:26
10,2806.항동지구 4단지 입구,0,0,37.48259735,126.82645416,ST-1946,2024-05-09 23:45:26
10,2807.항동지구 1단지 105동 앞,13,130,37.48062897,126.82181549,ST-1947,2024-05-09 23:45:26
10,2808.항동지구 2단지 202동 앞,20,200,37.48080826,126.82190704,ST-1948,2024-05-09 23:45:26
10,2809.항동지구 11단지 1103동 앞,33,330,37.47790527,126.82311249,ST-1949,2024-05-09 23:45:26
10,2810.항동지구 3단지 311동 앞,22,220,37.47793961,126.82327271,ST-1950,2024-05-09 23:45:26
15,2812.항동프라자,26,173,37.47983170,126.82275391,ST-1952,2024-05-09 23:45:26
10,2813.항동지구 3단지 302동 앞,3,30,37.47937012,126.82546997,ST-1953,2024-05-09 23:45:26
10,2814.항동지구 10단지 1001동 앞,8,80,37.47934341,126.82563782,ST-1954,2024-05-09 23:45:26
12,2815.항동지구 7단지 정문,13,108,37.47603607,126.81658936,ST-1955,2024-05-09 23:45:26
14,2816.항동지구 8단지 803동옆(주차장입구),7,50,37.47473145,126.81700897,ST-1956,2024-05-09 23:45:26
10,2817.천왕이펜하우스5단지 앞,13,130,37.47989655,126.84037018,ST-1957,2024-05-09 23:45:26
14,2818.천왕이펜하우스3단지 앞,21,150,37.48223877,126.83853149,ST-1958,2024-05-09 23:45:26
20,2819.하늘숲초등학교 앞,17,85,37.48366547,126.84161377,ST-1959,2024-05-09 23:45:26
10,2820.신세기아파트 앞,5,50,37.49396515,126.85304260,ST-1960,2024-05-09 23:45:26
10,2821.청구아파트 앞,23,230,37.50119019,126.86353302,ST-1961,2024-05-09 23:45:26
14,2822.제니스스포츠 앞,1,7,37.50452042,126.87055206,ST-1962,2024-05-09 23:45:26
10,2823.중앙유통단지 앞,0,0,37.49981308,126.87431335,ST-1963,2024-05-09 23:45:26
10,2824.미래사랑어린이공원 앞,1,10,37.51006317,126.88956451,ST-1964,2024-05-09 23:45:26
10,2825.초롱타운 앞,15,150,37.49545288,126.88039398,ST-1965,2024-05-09 23:45:26
10,2826.가마산지하보도 옆,3,30,37.48864746,126.88047028,ST-1966,2024-05-09 23:45:26
8,2901.공릉동풍림아파트 101동,29,363,37.62981415,127.06650543,ST-2067,2024-05-09 23:45:26
12,2902.공릉풍림아파트 108동,35,292,37.62862015,127.06690979,ST-2068,2024-05-09 23:45:26
10,2903.월계초안아파트 1단지,12,120,37.63372803,127.04436493,ST-2069,2024-05-09 23:45:26
8,2904.중계3차청구아파트,6,75,37.65050507,127.07398224,ST-2070,2024-05-09 23:45:26
15,2907. 월계중학교,1,7,37.63074875,127.05310822,ST-2073,2024-05-09 23:45:26
20,2908. 광운대학교 중앙도서관,36,180,37.62000275,127.05856323,ST-2074,2024-05-09 23:45:26
13,2909. 석계역 3번 출구,11,85,37.61545944,127.06745148,ST-2075,2024-05-09 23:45:26
10,2910.도깨비시장,9,90,37.62186432,127.07405090,ST-2076,2024-05-09 23:45:26
7,2911.상계역중앙시장,9,129,37.65887070,127.07191467,ST-2077,2024-05-09 23:45:26
20,2912.대진고등학교,1,5,37.63815689,127.07326508,ST-2078,2024-05-09 23:45:26
17,2913.상계8동 주민센터,37,218,37.66712952,127.05176544,ST-2079,2024-05-09 23:45:26
10,2914.서울과학기술대학교(미래관),10,100,37.62950897,127.08103943,ST-2080,2024-05-09 23:45:26
35,2915.서울과학기술대학교(어학교육원),2,6,37.63489914,127.07767487,ST-2081,2024-05-09 23:45:26
10,2917.신창중학교 후문 맞은편 버스정류장,24,240,37.62807083,127.04692078,ST-2083,2024-05-09 23:45:26
16,2919.등나무 근린공원(시립북서울미술관 앞) ,9,56,37.64020538,127.06761932,ST-2085,2024-05-09 23:45:26
14,2920.상계중학교(당현2교사거리),17,121,37.65103531,127.06871033,ST-2086,2024-05-09 23:45:26
10,2921.중계역 2번출구,4,40,37.64587021,127.06562042,ST-2087,2024-05-09 23:45:26
10,3002.벽산상암스마트큐브 ,30,300,37.56504440,126.90360260,ST-2160,2024-05-09 23:45:26
5,3003.래미안신공덕3차아파트,1,20,37.54554749,126.95679474,ST-2161,2024-05-09 23:45:26
10,3005.마포구청 청사내,0,0,37.56624603,126.90218353,ST-2163,2024-05-09 23:45:26
10,3006. 상암월드컵파크5단지(상암중학교),0,0,37.57929993,126.88731384,ST-2164,2024-05-09 23:45:26
10,3007.MBC 앞,0,0,37.58198166,126.89044952,ST-2165,2024-05-09 23:45:26
10,3008.DMC역7번출구,0,0,37.57711411,126.89836121,ST-2166,2024-05-09 23:45:26
10,3009. 홍대입구역 사거리,0,0,37.55583954,126.92043304,ST-2167,2024-05-09 23:45:26
